Date,Open,High,Low,Close,Adj Close,Volume
31/01/1985,0.133371,0.133929,0.129464,0.129464,0.129464,276236800
01/02/1985,0.129464,0.130022,0.126674,0.12779,0.12779,137737600
04/02/1985,0.13058,0.131138,0.13058,0.13058,0.13058,218019200
05/02/1985,0.131696,0.133929,0.131696,0.131696,0.131696,190041600
06/02/1985,0.133929,0.133929,0.133929,0.133929,0.133929,194432000
07/02/1985,0.133929,0.135603,0.133371,0.133371,0.133371,245481600
08/02/1985,0.133371,0.133929,0.131696,0.133371,0.133371,132025600
11/02/1985,0.136161,0.137277,0.136161,0.136161,0.136161,346953600
12/02/1985,0.136161,0.136719,0.132813,0.132813,0.132813,226508800
13/02/1985,0.132813,0.132813,0.126674,0.126674,0.126674,527027200
14/02/1985,0.126674,0.12779,0.123326,0.123326,0.123326,426832000
15/02/1985,0.123326,0.125558,0.12221,0.125,0.125,173622400
19/02/1985,0.124442,0.124442,0.123326,0.123326,0.123326,149833600
20/02/1985,0.123326,0.123884,0.117746,0.117746,0.117746,219968000
21/02/1985,0.119978,0.120536,0.119978,0.119978,0.119978,308224000
22/02/1985,0.119978,0.124442,0.119978,0.123326,0.123326,226531200
25/02/1985,0.123326,0.123884,0.121652,0.121652,0.121652,98537600
26/02/1985,0.121652,0.12221,0.11942,0.11942,0.11942,188966400
27/02/1985,0.11942,0.11942,0.112165,0.112165,0.112165,403580800
28/02/1985,0.112165,0.112165,0.110491,0.110491,0.110491,319065600
01/03/1985,0.110491,0.111049,0.107143,0.111049,0.111049,247430400
04/03/1985,0.112723,0.116071,0.112723,0.112723,0.112723,153104000
05/03/1985,0.115513,0.115513,0.115513,0.115513,0.115513,130771200
06/03/1985,0.115513,0.115513,0.109933,0.109933,0.109933,193603200
07/03/1985,0.109933,0.110491,0.098772,0.098772,0.098772,733980800
08/03/1985,0.098772,0.098772,0.092634,0.095982,0.095982,473558400
11/03/1985,0.09933,0.099888,0.09933,0.09933,0.09933,286003200
12/03/1985,0.102679,0.103795,0.102679,0.102679,0.102679,219430400
13/03/1985,0.102679,0.102679,0.097098,0.097098,0.097098,251126400
14/03/1985,0.097098,0.097656,0.097098,0.097098,0.097098,241606400
15/03/1985,0.097098,0.103237,0.09654,0.101004,0.101004,181417600
18/03/1985,0.102121,0.103237,0.102121,0.102121,0.102121,124768000
19/03/1985,0.102121,0.103237,0.098214,0.098214,0.098214,171449600
20/03/1985,0.09933,0.101004,0.09933,0.09933,0.09933,404969600
21/03/1985,0.101004,0.102679,0.101004,0.101004,0.101004,162467200
22/03/1985,0.101004,0.102679,0.09933,0.09933,0.09933,80371200
25/03/1985,0.09933,0.09933,0.09654,0.09654,0.09654,109961600
26/03/1985,0.100446,0.100446,0.100446,0.100446,0.100446,121430400
27/03/1985,0.100446,0.101563,0.097656,0.097656,0.097656,111350400
28/03/1985,0.097656,0.09933,0.097656,0.097656,0.097656,129606400
29/03/1985,0.097656,0.09933,0.097656,0.098772,0.098772,87180800
01/04/1985,0.098772,0.101004,0.09654,0.09654,0.09654,114060800
02/04/1985,0.09654,0.097098,0.09375,0.09375,0.09375,227427200
03/04/1985,0.09375,0.094308,0.09375,0.09375,0.09375,242659200
04/04/1985,0.09375,0.094308,0.092076,0.093192,0.093192,161862400
08/04/1985,0.093192,0.09375,0.087612,0.087612,0.087612,198732800
09/04/1985,0.087612,0.08817,0.087612,0.087612,0.087612,263894400
10/04/1985,0.09375,0.094866,0.09375,0.09375,0.09375,226912000
11/04/1985,0.095424,0.098214,0.095424,0.095424,0.095424,146675200
12/04/1985,0.095424,0.095424,0.092634,0.093192,0.093192,72531200
15/04/1985,0.095424,0.09654,0.095424,0.095424,0.095424,59830400
16/04/1985,0.09654,0.097098,0.09654,0.09654,0.09654,67648000
17/04/1985,0.101004,0.102121,0.101004,0.101004,0.101004,123244800
18/04/1985,0.102121,0.102679,0.102121,0.102121,0.102121,202428800
19/04/1985,0.102121,0.102121,0.099888,0.100446,0.100446,96028800
22/04/1985,0.100446,0.100446,0.09654,0.09654,0.09654,102592000
23/04/1985,0.098772,0.09933,0.098772,0.098772,0.098772,118294400
24/04/1985,0.098772,0.100446,0.098214,0.098214,0.098214,78937600
25/04/1985,0.098214,0.098772,0.098214,0.098214,0.098214,87628800
26/04/1985,0.098214,0.101004,0.097656,0.097656,0.097656,119705600
29/04/1985,0.097656,0.098214,0.094308,0.094308,0.094308,62204800
30/04/1985,0.094866,0.095424,0.094866,0.094866,0.094866,94729600
01/05/1985,0.094866,0.095424,0.093192,0.093192,0.093192,57344000
02/05/1985,0.092076,0.092076,0.085938,0.085938,0.085938,329772800
03/05/1985,0.085938,0.089844,0.085938,0.089286,0.089286,158121600
06/05/1985,0.089286,0.090402,0.08817,0.08817,0.08817,56134400
07/05/1985,0.089286,0.089286,0.089286,0.089286,0.089286,107609600
08/05/1985,0.088728,0.088728,0.088728,0.088728,0.088728,144390400
09/05/1985,0.089286,0.089844,0.089286,0.089286,0.089286,127075200
10/05/1985,0.089286,0.091518,0.089286,0.090402,0.090402,136080000
13/05/1985,0.090402,0.09096,0.089286,0.089286,0.089286,87225600
14/05/1985,0.089286,0.089844,0.08817,0.08817,0.08817,121744000
15/05/1985,0.089286,0.09096,0.089286,0.089286,0.089286,130435200
16/05/1985,0.095424,0.098214,0.095424,0.095424,0.095424,230540800
17/05/1985,0.095424,0.098772,0.094866,0.097098,0.097098,211859200
20/05/1985,0.097098,0.09933,0.095424,0.095424,0.095424,197187200
21/05/1985,0.094866,0.094866,0.092634,0.092634,0.092634,152544000
22/05/1985,0.092634,0.093192,0.092076,0.092076,0.092076,120556800
23/05/1985,0.091518,0.091518,0.08817,0.08817,0.08817,239164800
24/05/1985,0.08817,0.08817,0.080915,0.080915,0.080915,589478400
28/05/1985,0.079799,0.079799,0.075335,0.075335,0.075335,510966400
29/05/1985,0.076451,0.077009,0.076451,0.076451,0.076451,246556800
30/05/1985,0.078683,0.079799,0.078683,0.078683,0.078683,314921600
31/05/1985,0.078683,0.080357,0.077567,0.077567,0.077567,369420800
03/06/1985,0.075893,0.075893,0.071429,0.071429,0.071429,576016000
04/06/1985,0.077009,0.077567,0.077009,0.077009,0.077009,401923200
05/06/1985,0.077009,0.079241,0.075335,0.075335,0.075335,286406400
06/06/1985,0.075893,0.075893,0.075893,0.075893,0.075893,271196800
07/06/1985,0.075893,0.075893,0.073103,0.073103,0.073103,475238400
10/06/1985,0.073103,0.073661,0.071987,0.071987,0.071987,316131200
11/06/1985,0.071987,0.073661,0.071987,0.071987,0.071987,300720000
12/06/1985,0.071987,0.072545,0.070313,0.070313,0.070313,247990400
13/06/1985,0.070313,0.070871,0.066406,0.066406,0.066406,379523200
14/06/1985,0.066406,0.070313,0.065848,0.065848,0.065848,565667200
17/06/1985,0.066406,0.066964,0.066406,0.066406,0.066406,236342400
18/06/1985,0.06808,0.069196,0.06808,0.06808,0.06808,265216000
19/06/1985,0.069754,0.070871,0.069754,0.069754,0.069754,171987200
20/06/1985,0.070313,0.070313,0.070313,0.070313,0.070313,190803200
21/06/1985,0.071987,0.073661,0.071987,0.071987,0.071987,166140800
24/06/1985,0.077009,0.078125,0.077009,0.077009,0.077009,205766400
25/06/1985,0.078125,0.079799,0.078125,0.078125,0.078125,293910400
26/06/1985,0.080915,0.080915,0.080915,0.080915,0.080915,132204800
27/06/1985,0.082031,0.082589,0.082031,0.082031,0.082031,192460800
28/06/1985,0.082031,0.082589,0.080357,0.080357,0.080357,135744000
01/07/1985,0.080915,0.081473,0.080915,0.080915,0.080915,103443200
02/07/1985,0.080915,0.081473,0.077009,0.077009,0.077009,77728000
03/07/1985,0.078125,0.078125,0.078125,0.078125,0.078125,68499200
05/07/1985,0.078683,0.079241,0.078683,0.078683,0.078683,36579200
08/07/1985,0.078683,0.079241,0.078683,0.078683,0.078683,92220800
09/07/1985,0.078683,0.079241,0.078683,0.078683,0.078683,147907200
10/07/1985,0.080357,0.080357,0.080357,0.080357,0.080357,106041600
11/07/1985,0.080357,0.080915,0.080357,0.080357,0.080357,64892800
12/07/1985,0.080357,0.080357,0.079799,0.079799,0.079799,47040000
15/07/1985,0.079799,0.081473,0.079241,0.079241,0.079241,77683200
16/07/1985,0.079241,0.079799,0.078125,0.078125,0.078125,143360000
17/07/1985,0.078683,0.079799,0.078683,0.078683,0.078683,118182400
18/07/1985,0.078683,0.078683,0.077009,0.077009,0.077009,179065600
19/07/1985,0.077567,0.077567,0.077567,0.077567,0.077567,114912000
22/07/1985,0.077567,0.077567,0.075335,0.075335,0.075335,192304000
23/07/1985,0.075335,0.076451,0.073661,0.073661,0.073661,168694400
24/07/1985,0.073661,0.074777,0.072545,0.072545,0.072545,168716800
25/07/1985,0.074219,0.074777,0.074219,0.074219,0.074219,315078400
26/07/1985,0.074219,0.074777,0.074219,0.074219,0.074219,130524800
29/07/1985,0.074219,0.074219,0.071429,0.071429,0.071429,77750400
30/07/1985,0.072545,0.073103,0.072545,0.072545,0.072545,89465600
31/07/1985,0.072545,0.073103,0.070871,0.070871,0.070871,80505600
01/08/1985,0.070871,0.071987,0.070871,0.070871,0.070871,51564800
02/08/1985,0.070871,0.070871,0.070313,0.070313,0.070313,97417600
05/08/1985,0.070313,0.070871,0.068638,0.068638,0.068638,92332800
06/08/1985,0.068638,0.070313,0.06808,0.06808,0.06808,63078400
07/08/1985,0.06808,0.071429,0.066406,0.066406,0.066406,151737600
08/08/1985,0.067522,0.06808,0.067522,0.067522,0.067522,147772800
09/08/1985,0.06808,0.06808,0.06808,0.06808,0.06808,60950400
12/08/1985,0.06808,0.06808,0.066964,0.066964,0.066964,54992000
13/08/1985,0.06808,0.069196,0.06808,0.06808,0.06808,42380800
14/08/1985,0.06808,0.06808,0.06529,0.06529,0.06529,289900800
15/08/1985,0.06529,0.065848,0.064732,0.064732,0.064732,105190400
16/08/1985,0.06529,0.066406,0.06529,0.06529,0.06529,83753600
19/08/1985,0.066964,0.06808,0.066964,0.066964,0.066964,47868800
20/08/1985,0.06808,0.06808,0.06808,0.06808,0.06808,66953600
21/08/1985,0.06808,0.06808,0.06808,0.06808,0.06808,77011200
22/08/1985,0.06808,0.06808,0.066406,0.066406,0.066406,123312000
23/08/1985,0.066406,0.066964,0.065848,0.065848,0.065848,44016000
26/08/1985,0.067522,0.067522,0.067522,0.067522,0.067522,35660800
27/08/1985,0.06808,0.06808,0.06808,0.06808,0.06808,42918400
28/08/1985,0.06808,0.068638,0.06808,0.06808,0.06808,40947200
29/08/1985,0.06808,0.06808,0.066406,0.066406,0.066406,56112000
30/08/1985,0.066964,0.066964,0.066964,0.066964,0.066964,42873600
03/09/1985,0.066964,0.066964,0.065848,0.065848,0.065848,37452800
04/09/1985,0.066406,0.067522,0.066406,0.066406,0.066406,47555200
05/09/1985,0.066406,0.066964,0.066406,0.066406,0.066406,32816000
06/09/1985,0.066964,0.066964,0.066964,0.066964,0.066964,92803200
09/09/1985,0.06808,0.068638,0.06808,0.06808,0.06808,132316800
10/09/1985,0.068638,0.069754,0.068638,0.068638,0.068638,121766400
11/09/1985,0.069196,0.069754,0.069196,0.069196,0.069196,87091200
12/09/1985,0.071987,0.071987,0.071987,0.071987,0.071987,111171200
13/09/1985,0.071987,0.071987,0.070313,0.070313,0.070313,70537600
16/09/1985,0.070313,0.070313,0.06808,0.06808,0.06808,36982400
17/09/1985,0.06808,0.06808,0.06808,0.06808,0.06808,183747200
18/09/1985,0.072545,0.072545,0.072545,0.072545,0.072545,120086400
19/09/1985,0.075893,0.075893,0.075893,0.075893,0.075893,186323200
20/09/1985,0.075893,0.076451,0.074777,0.074777,0.074777,135228800
23/09/1985,0.075335,0.076451,0.075335,0.075335,0.075335,118585600
24/09/1985,0.075335,0.077009,0.073661,0.073661,0.073661,88099200
25/09/1985,0.073661,0.073661,0.070871,0.070871,0.070871,104496000
26/09/1985,0.070871,0.071429,0.070871,0.070871,0.070871,53491200
30/09/1985,0.070871,0.071429,0.070313,0.070313,0.070313,36646400
01/10/1985,0.070313,0.070871,0.070313,0.070313,0.070313,88345600
02/10/1985,0.070313,0.070871,0.069754,0.069754,0.069754,21504000
03/10/1985,0.069754,0.069754,0.069196,0.069196,0.069196,48921600
04/10/1985,0.069196,0.069196,0.066964,0.066964,0.066964,69529600
07/10/1985,0.066964,0.06808,0.066964,0.066964,0.066964,91929600
08/10/1985,0.067522,0.067522,0.067522,0.067522,0.067522,86979200
09/10/1985,0.067522,0.06808,0.066964,0.066964,0.066964,82812800
10/10/1985,0.070871,0.071429,0.070871,0.070871,0.070871,261744000
11/10/1985,0.071429,0.072545,0.071429,0.071429,0.071429,118294400
14/10/1985,0.074219,0.074219,0.074219,0.074219,0.074219,155187200
15/10/1985,0.075893,0.076451,0.075893,0.075893,0.075893,293888000
16/10/1985,0.080357,0.080915,0.080357,0.080357,0.080357,288444800
17/10/1985,0.081473,0.085379,0.081473,0.081473,0.081473,348185600
18/10/1985,0.081473,0.082031,0.079241,0.079241,0.079241,230428800
21/10/1985,0.079241,0.079241,0.077009,0.077009,0.077009,118876800
22/10/1985,0.080357,0.081473,0.080357,0.080357,0.080357,424547200
23/10/1985,0.080357,0.082589,0.080357,0.080357,0.080357,148377600
24/10/1985,0.082031,0.084263,0.082031,0.082031,0.082031,272630400
25/10/1985,0.082031,0.082031,0.080357,0.080357,0.080357,63280000
28/10/1985,0.080357,0.080915,0.080357,0.080357,0.080357,59472000
29/10/1985,0.080357,0.080357,0.079799,0.079799,0.079799,130883200
30/10/1985,0.084821,0.084821,0.084821,0.084821,0.084821,226576000
31/10/1985,0.084821,0.085938,0.083147,0.083147,0.083147,155075200
01/11/1985,0.083147,0.084821,0.083147,0.083147,0.083147,92556800
04/11/1985,0.083705,0.085379,0.083705,0.083705,0.083705,155724800
05/11/1985,0.083705,0.085379,0.083147,0.083147,0.083147,107542400
06/11/1985,0.085938,0.086496,0.085938,0.085938,0.085938,200457600
07/11/1985,0.087612,0.088728,0.087612,0.087612,0.087612,317139200
08/11/1985,0.091518,0.092634,0.091518,0.091518,0.091518,294112000
11/11/1985,0.091518,0.092634,0.089286,0.089286,0.089286,178774400
12/11/1985,0.089286,0.090402,0.088728,0.088728,0.088728,173644800
13/11/1985,0.088728,0.088728,0.086496,0.086496,0.086496,101561600
14/11/1985,0.089286,0.089844,0.089286,0.089286,0.089286,139507200
15/11/1985,0.089286,0.090402,0.088728,0.088728,0.088728,81580800
18/11/1985,0.088728,0.089286,0.088728,0.088728,0.088728,64556800
19/11/1985,0.088728,0.089286,0.085938,0.085938,0.085938,94326400
20/11/1985,0.085938,0.086496,0.084821,0.084821,0.084821,99075200
21/11/1985,0.084821,0.085938,0.084821,0.084821,0.084821,102950400
22/11/1985,0.084821,0.085938,0.084263,0.084821,0.084821,128755200
25/11/1985,0.084821,0.085938,0.084821,0.085379,0.085379,97193600
26/11/1985,0.085379,0.087054,0.084821,0.086496,0.086496,164460800
27/11/1985,0.086496,0.089844,0.085938,0.089286,0.089286,191721600
29/11/1985,0.089286,0.089844,0.088728,0.089844,0.089844,99030400
02/12/1985,0.089844,0.090402,0.089286,0.090402,0.090402,100195200
03/12/1985,0.090402,0.09096,0.089286,0.089844,0.089844,155075200
04/12/1985,0.089844,0.092076,0.089844,0.091518,0.091518,165110400
05/12/1985,0.091518,0.092634,0.089286,0.089844,0.089844,125148800
06/12/1985,0.089844,0.089844,0.087612,0.08817,0.08817,65452800
09/12/1985,0.08817,0.089286,0.085938,0.086496,0.086496,139865600
10/12/1985,0.086496,0.087612,0.085938,0.087054,0.087054,200905600
11/12/1985,0.087054,0.089844,0.087054,0.08817,0.08817,237619200
12/12/1985,0.088728,0.090402,0.088728,0.089286,0.089286,125260800
13/12/1985,0.089286,0.090402,0.08817,0.089286,0.089286,251148800
16/12/1985,0.089286,0.094866,0.089286,0.093192,0.093192,288915200
17/12/1985,0.093192,0.09375,0.09096,0.092076,0.092076,109065600
18/12/1985,0.095424,0.102121,0.095424,0.09933,0.09933,559798400
19/12/1985,0.09933,0.101563,0.098772,0.100446,0.100446,270121600
20/12/1985,0.100446,0.101563,0.09933,0.099888,0.099888,206035200
23/12/1985,0.099888,0.100446,0.09654,0.097656,0.097656,143225600
24/12/1985,0.097656,0.098214,0.09654,0.097098,0.097098,64601600
26/12/1985,0.097098,0.098214,0.09654,0.097098,0.097098,45852800
27/12/1985,0.097098,0.101004,0.097098,0.099888,0.099888,122886400
30/12/1985,0.099888,0.101004,0.098772,0.09933,0.09933,107676800
31/12/1985,0.09933,0.099888,0.098214,0.098214,0.098214,87248000
02/01/1986,0.098214,0.09933,0.097098,0.09933,0.09933,117420800
03/01/1986,0.09933,0.099888,0.098772,0.099888,0.099888,242166400
06/01/1986,0.099888,0.099888,0.097656,0.09933,0.09933,185046400
07/01/1986,0.09933,0.102679,0.098772,0.102679,0.102679,470534400
08/01/1986,0.102679,0.104911,0.101563,0.102121,0.102121,607600000
09/01/1986,0.102121,0.102679,0.097656,0.101004,0.101004,447238400
10/01/1986,0.101004,0.103237,0.101004,0.101563,0.101563,153238400
13/01/1986,0.101563,0.103237,0.100446,0.102679,0.102679,215420800
14/01/1986,0.102679,0.106027,0.100446,0.103795,0.103795,272697600
15/01/1986,0.103795,0.107143,0.103237,0.106585,0.106585,423472000
16/01/1986,0.106585,0.110491,0.106585,0.109375,0.109375,534777600
17/01/1986,0.109375,0.110491,0.106585,0.107143,0.107143,345385600
20/01/1986,0.107143,0.107143,0.104353,0.106585,0.106585,127411200
21/01/1986,0.106585,0.107701,0.106027,0.107143,0.107143,151961600
22/01/1986,0.107143,0.107701,0.099888,0.104353,0.104353,143001600
23/01/1986,0.104353,0.104911,0.101563,0.102679,0.102679,156419200
24/01/1986,0.102679,0.104353,0.101004,0.101004,0.101004,111977600
27/01/1986,0.101004,0.101563,0.098214,0.098772,0.098772,389580800
28/01/1986,0.098772,0.099888,0.098214,0.09933,0.09933,222297600
29/01/1986,0.09933,0.108817,0.098214,0.105469,0.105469,589568000
30/01/1986,0.104911,0.104911,0.102121,0.102679,0.102679,236880000
31/01/1986,0.102679,0.103795,0.102121,0.103237,0.103237,147705600
03/02/1986,0.103237,0.107143,0.102121,0.106585,0.106585,350022400
04/02/1986,0.106585,0.108817,0.106027,0.106027,0.106027,260176000
05/02/1986,0.106027,0.106585,0.104911,0.106027,0.106027,197164800
06/02/1986,0.106027,0.108259,0.105469,0.107701,0.107701,134220800
07/02/1986,0.107701,0.107701,0.104911,0.107143,0.107143,129404800
10/02/1986,0.107143,0.109375,0.106027,0.106585,0.106585,111843200
11/02/1986,0.106585,0.107143,0.104911,0.106585,0.106585,153462400
12/02/1986,0.106585,0.107143,0.106027,0.107143,0.107143,133056000
13/02/1986,0.107143,0.107143,0.106027,0.106585,0.106585,109379200
14/02/1986,0.106585,0.107701,0.106027,0.106027,0.106027,137513600
18/02/1986,0.106027,0.107143,0.103795,0.106585,0.106585,148108800
19/02/1986,0.106585,0.113839,0.106585,0.111607,0.111607,359676800
20/02/1986,0.111607,0.113281,0.111049,0.112165,0.112165,137916800
21/02/1986,0.112165,0.114955,0.112165,0.112723,0.112723,189078400
24/02/1986,0.112723,0.114955,0.111607,0.114955,0.114955,247116800
25/02/1986,0.114955,0.117746,0.112165,0.117746,0.117746,224739200
26/02/1986,0.117746,0.11942,0.116071,0.116071,0.116071,164729600
27/02/1986,0.116071,0.116629,0.113839,0.114397,0.114397,108124800
28/02/1986,0.114397,0.115513,0.111049,0.111607,0.111607,125126400
03/03/1986,0.111607,0.112165,0.109375,0.109933,0.109933,108819200
04/03/1986,0.109933,0.111607,0.109375,0.109933,0.109933,89107200
05/03/1986,0.109933,0.113839,0.108259,0.112723,0.112723,177027200
06/03/1986,0.112723,0.114955,0.112165,0.113281,0.113281,101337600
07/03/1986,0.113281,0.113281,0.110491,0.110491,0.110491,96185600
10/03/1986,0.110491,0.111049,0.109933,0.109933,0.109933,75488000
11/03/1986,0.109933,0.111049,0.109375,0.111049,0.111049,103062400
12/03/1986,0.111049,0.112165,0.110491,0.110491,0.110491,85680000
13/03/1986,0.110491,0.111607,0.108817,0.110491,0.110491,115964800
14/03/1986,0.110491,0.117188,0.110491,0.116629,0.116629,384854400
17/03/1986,0.116071,0.116071,0.113281,0.116071,0.116071,118720000
18/03/1986,0.116071,0.121652,0.115513,0.119978,0.119978,249356800
19/03/1986,0.119978,0.121652,0.117746,0.118304,0.118304,189884800
20/03/1986,0.125,0.132254,0.125,0.126116,0.126116,904131200
21/03/1986,0.126116,0.128348,0.122768,0.123326,0.123326,260377600
24/03/1986,0.123326,0.123326,0.117746,0.11942,0.11942,294313600
25/03/1986,0.11942,0.124442,0.11942,0.124442,0.124442,281075200
26/03/1986,0.124442,0.128348,0.124442,0.126116,0.126116,222140800
27/03/1986,0.126116,0.129464,0.126116,0.126116,0.126116,219004800
31/03/1986,0.126116,0.127232,0.125,0.126116,0.126116,187801600
01/04/1986,0.126116,0.126116,0.120536,0.121652,0.121652,222723200
02/04/1986,0.121652,0.12221,0.117188,0.121652,0.121652,325292800
03/04/1986,0.121652,0.123326,0.119978,0.120536,0.120536,211075200
04/04/1986,0.120536,0.120536,0.118862,0.11942,0.11942,125955200
07/04/1986,0.11942,0.122768,0.117188,0.121652,0.121652,120131200
08/04/1986,0.121652,0.123884,0.121652,0.123326,0.123326,193222400
09/04/1986,0.123326,0.123884,0.119978,0.121094,0.121094,135318400
10/04/1986,0.121094,0.12221,0.119978,0.121652,0.121652,109984000
11/04/1986,0.121652,0.122768,0.120536,0.120536,0.120536,75667200
14/04/1986,0.120536,0.121652,0.11942,0.119978,0.119978,84963200
15/04/1986,0.119978,0.122768,0.119978,0.12221,0.12221,131398400
16/04/1986,0.12221,0.127232,0.12221,0.126116,0.126116,210828800
17/04/1986,0.126116,0.130022,0.125,0.129464,0.129464,270099200
18/04/1986,0.129464,0.133371,0.128348,0.132813,0.132813,247676800
21/04/1986,0.133371,0.137277,0.133371,0.135603,0.135603,273548800
22/04/1986,0.135603,0.139509,0.132254,0.133371,0.133371,327868800
23/04/1986,0.133371,0.135603,0.131138,0.132254,0.132254,261475200
24/04/1986,0.132254,0.140625,0.131696,0.140067,0.140067,458371200
25/04/1986,0.140067,0.145647,0.140067,0.143973,0.143973,261072000
28/04/1986,0.143973,0.146205,0.141741,0.142857,0.142857,145532800
29/04/1986,0.142857,0.143973,0.119978,0.139509,0.139509,132697600
30/04/1986,0.139509,0.141183,0.135045,0.135045,0.135045,137782400
01/05/1986,0.135045,0.135045,0.132813,0.135045,0.135045,257936000
02/05/1986,0.135045,0.138393,0.134487,0.136161,0.136161,93587200
05/05/1986,0.136161,0.145089,0.136161,0.143415,0.143415,149340800
06/05/1986,0.143973,0.148438,0.143973,0.145647,0.145647,218534400
07/05/1986,0.145647,0.146763,0.139509,0.140625,0.140625,198800000
08/05/1986,0.140625,0.147879,0.140625,0.147321,0.147321,233363200
09/05/1986,0.147321,0.150112,0.146205,0.148996,0.148996,222499200
12/05/1986,0.148996,0.163504,0.148438,0.162388,0.162388,400422400
13/05/1986,0.162388,0.162946,0.157366,0.160714,0.160714,471766400
14/05/1986,0.160714,0.166853,0.160714,0.164621,0.164621,482988800
15/05/1986,0.164621,0.165179,0.15904,0.160714,0.160714,222544000
16/05/1986,0.160714,0.16183,0.156808,0.160714,0.160714,319244800
19/05/1986,0.160714,0.162946,0.158482,0.15904,0.15904,209507200
20/05/1986,0.15904,0.15904,0.152902,0.157924,0.157924,245795200
21/05/1986,0.157924,0.166295,0.15625,0.165179,0.165179,346729600
22/05/1986,0.165179,0.167411,0.159598,0.164063,0.164063,220505600
23/05/1986,0.164063,0.165737,0.162388,0.165179,0.165179,139843200
27/05/1986,0.165179,0.165179,0.162388,0.164621,0.164621,84649600
28/05/1986,0.164621,0.167411,0.164063,0.166295,0.166295,207132800
29/05/1986,0.166295,0.166295,0.162946,0.165179,0.165179,101427200
30/05/1986,0.165179,0.166295,0.162946,0.165179,0.165179,127433600
02/06/1986,0.165179,0.166853,0.164063,0.165737,0.165737,199248000
03/06/1986,0.165737,0.170201,0.165737,0.169085,0.169085,325897600
04/06/1986,0.169085,0.173549,0.168527,0.172991,0.172991,300652800
05/06/1986,0.172991,0.174665,0.171875,0.173549,0.173549,147884800
06/06/1986,0.173549,0.173549,0.167411,0.168527,0.168527,177363200
09/06/1986,0.168527,0.169085,0.160156,0.160714,0.160714,247027200
10/06/1986,0.160714,0.160714,0.156808,0.160714,0.160714,246892800
11/06/1986,0.160714,0.16183,0.158482,0.161272,0.161272,186860800
12/06/1986,0.161272,0.162388,0.160714,0.160714,0.160714,129091200
13/06/1986,0.160714,0.162388,0.157366,0.162388,0.162388,143001600
16/06/1986,0.162388,0.164621,0.15904,0.160156,0.160156,173600000
17/06/1986,0.160156,0.160714,0.151786,0.152902,0.152902,222051200
18/06/1986,0.152902,0.155134,0.145089,0.152902,0.152902,429654400
19/06/1986,0.152902,0.159598,0.151228,0.15625,0.15625,344646400
20/06/1986,0.15625,0.161272,0.15625,0.160714,0.160714,161302400
23/06/1986,0.160714,0.16183,0.154576,0.155134,0.155134,116323200
24/06/1986,0.155134,0.156808,0.15346,0.155692,0.155692,141993600
25/06/1986,0.15625,0.160714,0.15625,0.160156,0.160156,131980800
26/06/1986,0.160156,0.162388,0.158482,0.16183,0.16183,116928000
27/06/1986,0.16183,0.164063,0.158482,0.160156,0.160156,50198400
30/06/1986,0.160156,0.16183,0.159598,0.160156,0.160156,70761600
01/07/1986,0.160156,0.161272,0.155134,0.157924,0.157924,87718400
02/07/1986,0.157924,0.16183,0.157924,0.161272,0.161272,144838400
03/07/1986,0.161272,0.168527,0.15904,0.167969,0.167969,181171200
07/07/1986,0.167969,0.168527,0.157924,0.15904,0.15904,181820800
08/07/1986,0.157366,0.157366,0.152344,0.152902,0.152902,273683200
09/07/1986,0.152902,0.155134,0.151786,0.154576,0.154576,365120000
10/07/1986,0.155134,0.157924,0.154576,0.157924,0.157924,208566400
11/07/1986,0.157924,0.168527,0.157366,0.165737,0.165737,224000000
14/07/1986,0.165737,0.166853,0.16183,0.16183,0.16183,237440000
15/07/1986,0.15625,0.15625,0.152902,0.155692,0.155692,297920000
16/07/1986,0.158482,0.15904,0.146205,0.149554,0.149554,539840000
17/07/1986,0.149554,0.15067,0.143415,0.143973,0.143973,250880000
18/07/1986,0.143973,0.145089,0.139509,0.141741,0.141741,309120000
21/07/1986,0.147321,0.15067,0.146205,0.149554,0.149554,228480000
22/07/1986,0.149554,0.154576,0.148438,0.154576,0.154576,239680000
23/07/1986,0.154576,0.154576,0.152344,0.152344,0.152344,179491200
24/07/1986,0.152902,0.15346,0.147321,0.147879,0.147879,144569600
25/07/1986,0.147879,0.151786,0.147321,0.151786,0.151786,217459200
28/07/1986,0.151228,0.151786,0.143973,0.144531,0.144531,246400000
29/07/1986,0.143973,0.143973,0.137277,0.139509,0.139509,595840000
30/07/1986,0.139509,0.140625,0.133929,0.136161,0.136161,255360000
31/07/1986,0.136161,0.140625,0.136161,0.139509,0.139509,282240000
01/08/1986,0.138951,0.141741,0.138951,0.140067,0.140067,150080000
04/08/1986,0.140067,0.140625,0.136719,0.140625,0.140625,130166400
05/08/1986,0.141183,0.144531,0.140625,0.143415,0.143415,117891200
06/08/1986,0.143415,0.143415,0.138393,0.138951,0.138951,185203200
07/08/1986,0.138951,0.145647,0.138951,0.141741,0.141741,173398400
08/08/1986,0.142299,0.144531,0.141183,0.141183,0.141183,110140800
11/08/1986,0.142299,0.149554,0.141741,0.149554,0.149554,183433600
12/08/1986,0.148996,0.15346,0.148996,0.152902,0.152902,244160000
13/08/1986,0.152902,0.16183,0.152902,0.160714,0.160714,454720000
14/08/1986,0.160714,0.165179,0.160714,0.160714,0.160714,230720000
